stock,date,price
AMZN,2003-06-18,1.793
AMZN,2003-06-19,1.775
AMZN,2003-06-20,1.752
AMZN,2003-06-23,1.779
AMZN,2003-06-24,1.77
AMZN,2003-06-25,1.77
AMZN,2003-06-26,1.836
AMZN,2003-06-27,1.815
AMZN,2003-06-30,1.816
AMZN,2003-07-01,1.863
AMZN,2003-07-02,1.893
AMZN,2003-07-03,1.896
AMZN,2003-07-07,1.953
AMZN,2003-07-08,2.026
AMZN,2003-07-09,2.025
AMZN,2003-07-10,1.913
AMZN,2003-07-11,1.882
AMZN,2003-07-14,1.964
AMZN,2003-07-15,1.922
AMZN,2003-07-16,1.884
AMZN,2003-07-17,1.816
AMZN,2003-07-18,1.749
AMZN,2003-07-21,1.767
AMZN,2003-07-22,1.743
AMZN,2003-07-23,2.006
AMZN,2003-07-24,2.066
AMZN,2003-07-25,2.08
AMZN,2003-07-28,2.104
AMZN,2003-07-29,2.07
AMZN,2003-07-30,2.033
AMZN,2003-07-31,2.082
AMZN,2003-08-01,2.002
AMZN,2003-08-04,1.983
AMZN,2003-08-05,1.934
AMZN,2003-08-06,1.947
AMZN,2003-08-07,1.951
AMZN,2003-08-08,1.958
AMZN,2003-08-11,1.947
AMZN,2003-08-12,1.993
AMZN,2003-08-13,2.011
AMZN,2003-08-14,2.015
AMZN,2003-08-15,2.005
AMZN,2003-08-18,2.151
AMZN,2003-08-19,2.179
AMZN,2003-08-20,2.188
AMZN,2003-08-21,2.285
AMZN,2003-08-22,2.261
AMZN,2003-08-25,2.293
AMZN,2003-08-26,2.297
AMZN,2003-08-27,2.294
AMZN,2003-08-28,2.297
AMZN,2003-08-29,2.316
AMZN,2003-09-02,2.367
AMZN,2003-09-03,2.31
AMZN,2003-09-04,2.365
AMZN,2003-09-05,2.326
AMZN,2003-09-08,2.364
AMZN,2003-09-09,2.334
AMZN,2003-09-10,2.311
AMZN,2003-09-11,2.26
AMZN,2003-09-12,2.284
AMZN,2003-09-15,2.276
AMZN,2003-09-16,2.312
AMZN,2003-09-17,2.308
AMZN,2003-09-18,2.395
AMZN,2003-09-19,2.379
AMZN,2003-09-22,2.373
AMZN,2003-09-23,2.522
AMZN,2003-09-24,2.481
AMZN,2003-09-25,2.503
AMZN,2003-09-26,2.428
AMZN,2003-09-29,2.493
AMZN,2003-09-30,2.422
AMZN,2003-10-01,2.456
AMZN,2003-10-02,2.505
AMZN,2003-10-03,2.645
AMZN,2003-10-06,2.708
AMZN,2003-10-07,2.746
AMZN,2003-10-08,2.785
AMZN,2003-10-09,2.893
AMZN,2003-10-10,2.903
AMZN,2003-10-13,2.915
AMZN,2003-10-14,2.996
AMZN,2003-10-15,2.927
AMZN,2003-10-16,2.996
AMZN,2003-10-17,2.984
AMZN,2003-10-20,2.98
AMZN,2003-10-21,2.968
AMZN,2003-10-22,2.702
AMZN,2003-10-23,2.716
AMZN,2003-10-24,2.725
AMZN,2003-10-27,2.741
AMZN,2003-10-28,2.837
AMZN,2003-10-29,2.835
AMZN,2003-10-30,2.792
AMZN,2003-10-31,2.722
AMZN,2003-11-03,2.837
AMZN,2003-11-04,2.843
AMZN,2003-11-05,2.837
AMZN,2003-11-06,2.75
AMZN,2003-11-07,2.716
AMZN,2003-11-10,2.599
AMZN,2003-11-11,2.612
AMZN,2003-11-12,2.707
AMZN,2003-11-13,2.74
AMZN,2003-11-14,2.623
AMZN,2003-11-17,2.518
AMZN,2003-11-18,2.425
AMZN,2003-11-19,2.477
AMZN,2003-11-20,2.443
AMZN,2003-11-21,2.429
AMZN,2003-11-24,2.567
AMZN,2003-11-25,2.624
AMZN,2003-11-26,2.648
AMZN,2003-11-28,2.699
AMZN,2003-12-01,2.733
AMZN,2003-12-02,2.697
AMZN,2003-12-03,2.576
AMZN,2003-12-04,2.59
AMZN,2003-12-05,2.578
AMZN,2003-12-08,2.554
AMZN,2003-12-09,2.467
AMZN,2003-12-10,2.46
AMZN,2003-12-11,2.54
AMZN,2003-12-12,2.55
AMZN,2003-12-15,2.52
AMZN,2003-12-16,2.475
AMZN,2003-12-17,2.379
AMZN,2003-12-18,2.438
AMZN,2003-12-19,2.462
AMZN,2003-12-22,2.495
AMZN,2003-12-23,2.624
AMZN,2003-12-24,2.666
AMZN,2003-12-26,2.673
AMZN,2003-12-29,2.673
AMZN,2003-12-30,2.641
AMZN,2003-12-31,2.631
AMZN,2004-01-02,2.595
AMZN,2004-01-05,2.664
AMZN,2004-01-06,2.652
AMZN,2004-01-07,2.595
AMZN,2004-01-08,2.512
AMZN,2004-01-09,2.58
AMZN,2004-01-12,2.648
AMZN,2004-01-13,2.746
AMZN,2004-01-14,2.79
AMZN,2004-01-15,2.809
AMZN,2004-01-16,2.786
AMZN,2004-01-20,2.831
AMZN,2004-01-21,2.81
AMZN,2004-01-22,2.859
AMZN,2004-01-23,2.856
AMZN,2004-01-26,2.852
AMZN,2004-01-27,2.787
AMZN,2004-01-28,2.598
AMZN,2004-01-29,2.461
AMZN,2004-01-30,2.52
AMZN,2004-02-02,2.414
AMZN,2004-02-03,2.247
AMZN,2004-02-04,2.27
AMZN,2004-02-05,2.302
AMZN,2004-02-06,2.318
AMZN,2004-02-09,2.293
AMZN,2004-02-10,2.28
AMZN,2004-02-11,2.357
AMZN,2004-02-12,2.353
AMZN,2004-02-13,2.319
AMZN,2004-02-17,2.277
AMZN,2004-02-18,2.244
AMZN,2004-02-19,2.233
AMZN,2004-02-20,2.259
AMZN,2004-02-23,2.198
AMZN,2004-02-24,2.116
AMZN,2004-02-25,2.147
AMZN,2004-02-26,2.183
AMZN,2004-02-27,2.151
AMZN,2004-03-01,2.149
AMZN,2004-03-02,2.101
AMZN,2004-03-03,2.159
AMZN,2004-03-04,2.22
AMZN,2004-03-05,2.205
AMZN,2004-03-08,2.175
AMZN,2004-03-09,2.136
AMZN,2004-03-10,2.077
AMZN,2004-03-11,2.064
AMZN,2004-03-12,2.122
AMZN,2004-03-15,2.054
AMZN,2004-03-16,2.107
AMZN,2004-03-17,2.14
AMZN,2004-03-18,2.151
AMZN,2004-03-19,2.14
AMZN,2004-03-22,2.043
AMZN,2004-03-23,2.011
AMZN,2004-03-24,1.982
AMZN,2004-03-25,2.1
AMZN,2004-03-26,2.085
AMZN,2004-03-29,2.138
AMZN,2004-03-30,2.19
AMZN,2004-03-31,2.164
AMZN,2004-04-01,2.237
AMZN,2004-04-02,2.305
AMZN,2004-04-05,2.348
AMZN,2004-04-06,2.322
AMZN,2004-04-07,2.293
AMZN,2004-04-08,2.405
AMZN,2004-04-12,2.398
AMZN,2004-04-13,2.329
AMZN,2004-04-14,2.34
AMZN,2004-04-15,2.35
AMZN,2004-04-16,2.275
AMZN,2004-04-19,2.356
AMZN,2004-04-20,2.26
AMZN,2004-04-21,2.286
AMZN,2004-04-22,2.443
AMZN,2004-04-23,2.315
AMZN,2004-04-26,2.363
AMZN,2004-04-27,2.4
AMZN,2004-04-28,2.349
AMZN,2004-04-29,2.31
AMZN,2004-04-30,2.18
AMZN,2004-05-03,2.221
AMZN,2004-05-04,2.198
AMZN,2004-05-05,2.213
AMZN,2004-05-06,2.157
AMZN,2004-05-07,2.095
AMZN,2004-05-10,2.063
AMZN,2004-05-11,2.135
AMZN,2004-05-12,2.151
AMZN,2004-05-13,2.181
AMZN,2004-05-14,2.153
AMZN,2004-05-17,2.104
AMZN,2004-05-18,2.1
AMZN,2004-05-19,2.085
AMZN,2004-05-20,2.049
AMZN,2004-05-21,2.059
AMZN,2004-05-24,2.082
AMZN,2004-05-25,2.181
AMZN,2004-05-26,2.234
AMZN,2004-05-27,2.381
AMZN,2004-05-28,2.425
AMZN,2004-06-01,2.512
AMZN,2004-06-02,2.518
AMZN,2004-06-03,2.47
AMZN,2004-06-04,2.548
AMZN,2004-06-07,2.588
AMZN,2004-06-08,2.597
AMZN,2004-06-09,2.512
AMZN,2004-06-10,2.497
AMZN,2004-06-14,2.463
AMZN,2004-06-15,2.506
AMZN,2004-06-16,2.529
AMZN,2004-06-17,2.489
AMZN,2004-06-18,2.48
AMZN,2004-06-21,2.489
AMZN,2004-06-22,2.45
AMZN,2004-06-23,2.541
AMZN,2004-06-24,2.551
AMZN,2004-06-25,2.59
AMZN,2004-06-28,2.67
AMZN,2004-06-29,2.686
AMZN,2004-06-30,2.72
AMZN,2004-07-01,2.628
AMZN,2004-07-02,2.63
AMZN,2004-07-06,2.562
AMZN,2004-07-07,2.55
AMZN,2004-07-08,2.475
AMZN,2004-07-09,2.416
AMZN,2004-07-12,2.452
AMZN,2004-07-13,2.48
AMZN,2004-07-14,2.475
AMZN,2004-07-15,2.434
AMZN,2004-07-16,2.355
AMZN,2004-07-19,2.301
AMZN,2004-07-20,2.35
AMZN,2004-07-21,2.238
AMZN,2004-07-22,2.291
AMZN,2004-07-23,1.999
AMZN,2004-07-26,1.939
AMZN,2004-07-27,1.956
AMZN,2004-07-28,1.898
AMZN,2004-07-29,1.929
AMZN,2004-07-30,1.946
AMZN,2004-08-02,1.915
AMZN,2004-08-03,1.881
AMZN,2004-08-04,1.856
AMZN,2004-08-05,1.781
AMZN,2004-08-06,1.775
AMZN,2004-08-09,1.766
AMZN,2004-08-10,1.855
AMZN,2004-08-11,1.828
AMZN,2004-08-12,1.815
AMZN,2004-08-13,1.807
AMZN,2004-08-16,1.898
AMZN,2004-08-17,1.911
AMZN,2004-08-18,1.968
AMZN,2004-08-19,1.932
AMZN,2004-08-20,1.975
AMZN,2004-08-23,1.973
AMZN,2004-08-24,1.953
AMZN,2004-08-25,2.015
AMZN,2004-08-26,2.01
AMZN,2004-08-27,1.995
AMZN,2004-08-30,1.916
AMZN,2004-08-31,1.907
AMZN,2004-09-01,1.912
AMZN,2004-09-02,1.959
AMZN,2004-09-03,1.937
AMZN,2004-09-07,1.926
AMZN,2004-09-08,1.9
AMZN,2004-09-09,1.904
AMZN,2004-09-10,1.929
AMZN,2004-09-13,2
AMZN,2004-09-14,2.134
AMZN,2004-09-15,2.111
AMZN,2004-09-16,2.129
AMZN,2004-09-17,2.148
AMZN,2004-09-20,2.164
AMZN,2004-09-21,2.165
AMZN,2004-09-22,2.069
AMZN,2004-09-23,2.092
AMZN,2004-09-24,2.047
AMZN,2004-09-27,1.997
AMZN,2004-09-28,1.972
AMZN,2004-09-29,2.042
AMZN,2004-09-30,2.043
AMZN,2004-10-01,2.023
AMZN,2004-10-04,2.051
AMZN,2004-10-05,2.048
AMZN,2004-10-06,2.068
AMZN,2004-10-07,2.058
AMZN,2004-10-08,2
AMZN,2004-10-11,2.007
AMZN,2004-10-12,2.011
AMZN,2004-10-13,1.999
AMZN,2004-10-14,1.955
AMZN,2004-10-15,1.927
AMZN,2004-10-18,1.964
AMZN,2004-10-19,1.916
AMZN,2004-10-20,1.918
AMZN,2004-10-21,1.974
AMZN,2004-10-22,1.73
AMZN,2004-10-25,1.699
AMZN,2004-10-26,1.692
AMZN,2004-10-27,1.711
AMZN,2004-10-28,1.723
AMZN,2004-10-29,1.707
AMZN,2004-11-01,1.755
AMZN,2004-11-02,1.812
AMZN,2004-11-03,1.796
AMZN,2004-11-04,1.846
AMZN,2004-11-05,1.828
AMZN,2004-11-08,1.866
AMZN,2004-11-09,1.87
AMZN,2004-11-10,1.905
AMZN,2004-11-11,1.942
AMZN,2004-11-12,2.023
AMZN,2004-11-15,2.045
AMZN,2004-11-16,2.003
AMZN,2004-11-17,1.995
AMZN,2004-11-18,2.019
AMZN,2004-11-19,1.927
AMZN,2004-11-22,1.902
AMZN,2004-11-23,1.916
AMZN,2004-11-24,1.938
AMZN,2004-11-26,1.955
AMZN,2004-11-29,1.947
AMZN,2004-11-30,1.984
AMZN,2004-12-01,1.999
AMZN,2004-12-02,2.009
AMZN,2004-12-03,2.005
AMZN,2004-12-06,1.975
AMZN,2004-12-07,1.91
AMZN,2004-12-08,1.936
AMZN,2004-12-09,1.991
AMZN,2004-12-10,1.953
AMZN,2004-12-13,1.991
AMZN,2004-12-14,2.022
AMZN,2004-12-15,2.05
AMZN,2004-12-16,2.003
AMZN,2004-12-17,2
AMZN,2004-12-20,1.948
AMZN,2004-12-21,1.97
AMZN,2004-12-22,1.976
AMZN,2004-12-23,1.947
AMZN,2004-12-27,2.113
AMZN,2004-12-28,2.232
AMZN,2004-12-29,2.241
AMZN,2004-12-30,2.249
AMZN,2004-12-31,2.215
AMZN,2005-01-03,2.226
AMZN,2005-01-04,2.107
AMZN,2005-01-05,2.089
AMZN,2005-01-06,2.052
AMZN,2005-01-07,2.116
AMZN,2005-01-10,2.092
AMZN,2005-01-11,2.082
AMZN,2005-01-12,2.115
AMZN,2005-01-13,2.13
AMZN,2005-01-14,2.228
AMZN,2005-01-18,2.229
AMZN,2005-01-19,2.198
AMZN,2005-01-20,2.118
AMZN,2005-01-21,2.058
AMZN,2005-01-24,2.019
AMZN,2005-01-25,2.047
AMZN,2005-01-26,2.067
AMZN,2005-01-27,2.116
AMZN,2005-01-28,2.111
AMZN,2005-01-31,2.161
AMZN,2005-02-01,2.124
AMZN,2005-02-02,2.094
AMZN,2005-02-03,1.788
AMZN,2005-02-04,1.786
AMZN,2005-02-07,1.785
AMZN,2005-02-08,1.815
AMZN,2005-02-09,1.795
AMZN,2005-02-10,1.789
AMZN,2005-02-11,1.789
AMZN,2005-02-14,1.802
AMZN,2005-02-15,1.807
AMZN,2005-02-16,1.783
AMZN,2005-02-17,1.785
AMZN,2005-02-18,1.766
AMZN,2005-02-22,1.736
AMZN,2005-02-23,1.707
AMZN,2005-02-24,1.735
AMZN,2005-02-25,1.75
AMZN,2005-02-28,1.759
AMZN,2005-03-01,1.77
AMZN,2005-03-02,1.775
AMZN,2005-03-03,1.783
AMZN,2005-03-04,1.793
AMZN,2005-03-07,1.816
AMZN,2005-03-08,1.791
AMZN,2005-03-09,1.77
AMZN,2005-03-10,1.745
AMZN,2005-03-11,1.738
AMZN,2005-03-14,1.73
AMZN,2005-03-15,1.709
AMZN,2005-03-16,1.693
AMZN,2005-03-17,1.699
AMZN,2005-03-18,1.708
AMZN,2005-03-21,1.684
AMZN,2005-03-22,1.658
AMZN,2005-03-23,1.659
AMZN,2005-03-24,1.644
AMZN,2005-03-28,1.67
AMZN,2005-03-29,1.672
AMZN,2005-03-30,1.716
AMZN,2005-03-31,1.714
AMZN,2005-04-01,1.701
AMZN,2005-04-04,1.75
AMZN,2005-04-05,1.764
AMZN,2005-04-06,1.741
AMZN,2005-04-07,1.745
AMZN,2005-04-08,1.73
AMZN,2005-04-11,1.73
AMZN,2005-04-12,1.732
AMZN,2005-04-13,1.715
AMZN,2005-04-14,1.699
AMZN,2005-04-15,1.651
AMZN,2005-04-18,1.65
AMZN,2005-04-19,1.639
AMZN,2005-04-20,1.663
AMZN,2005-04-21,1.687
AMZN,2005-04-22,1.652
AMZN,2005-04-25,1.677
AMZN,2005-04-26,1.636
AMZN,2005-04-27,1.586
AMZN,2005-04-28,1.626
AMZN,2005-04-29,1.618
AMZN,2005-05-02,1.655
AMZN,2005-05-03,1.661
AMZN,2005-05-04,1.698
AMZN,2005-05-05,1.698
AMZN,2005-05-06,1.726
AMZN,2005-05-09,1.732
AMZN,2005-05-10,1.711
AMZN,2005-05-11,1.691
AMZN,2005-05-12,1.693
AMZN,2005-05-13,1.695
AMZN,2005-05-16,1.727
AMZN,2005-05-17,1.737
AMZN,2005-05-18,1.767
AMZN,2005-05-19,1.78
AMZN,2005-05-20,1.775
AMZN,2005-05-23,1.784
AMZN,2005-05-24,1.777
AMZN,2005-05-25,1.763
AMZN,2005-05-26,1.773
AMZN,2005-05-27,1.775
AMZN,2005-05-31,1.775
AMZN,2005-06-01,1.832
AMZN,2005-06-02,1.82
AMZN,2005-06-03,1.78
AMZN,2005-06-06,1.789
AMZN,2005-06-07,1.768
AMZN,2005-06-08,1.741
AMZN,2005-06-09,1.76
AMZN,2005-06-10,1.748
AMZN,2005-06-13,1.743
AMZN,2005-06-14,1.752
AMZN,2005-06-15,1.762
AMZN,2005-06-16,1.779
AMZN,2005-06-17,1.766
AMZN,2005-06-20,1.785
AMZN,2005-06-21,1.769
AMZN,2005-06-22,1.761
AMZN,2005-06-23,1.772
AMZN,2005-06-24,1.751
AMZN,2005-06-27,1.725
AMZN,2005-06-28,1.686
AMZN,2005-06-29,1.668
AMZN,2005-06-30,1.655
AMZN,2005-07-01,1.645
AMZN,2005-07-05,1.704
AMZN,2005-07-06,1.703
AMZN,2005-07-07,1.698
AMZN,2005-07-08,1.737
AMZN,2005-07-11,1.78
AMZN,2005-07-12,1.816
AMZN,2005-07-13,1.826
AMZN,2005-07-14,1.86
AMZN,2005-07-15,1.858
AMZN,2005-07-18,1.86
AMZN,2005-07-19,1.909
AMZN,2005-07-20,1.909
AMZN,2005-07-21,1.898
AMZN,2005-07-22,1.898
AMZN,2005-07-25,1.898
AMZN,2005-07-26,1.887
AMZN,2005-07-27,2.183
AMZN,2005-07-28,2.284
AMZN,2005-07-29,2.258
AMZN,2005-08-01,2.247
AMZN,2005-08-02,2.326
AMZN,2005-08-03,2.306
AMZN,2005-08-04,2.273
AMZN,2005-08-05,2.264
AMZN,2005-08-08,2.283
AMZN,2005-08-09,2.297
AMZN,2005-08-10,2.238
AMZN,2005-08-11,2.261
AMZN,2005-08-12,2.21
AMZN,2005-08-15,2.252
AMZN,2005-08-16,2.214
AMZN,2005-08-17,2.206
AMZN,2005-08-18,2.186
AMZN,2005-08-19,2.186
AMZN,2005-08-22,2.189
AMZN,2005-08-23,2.171
AMZN,2005-08-24,2.119
AMZN,2005-08-25,2.116
AMZN,2005-08-26,2.119
AMZN,2005-08-29,2.14
AMZN,2005-08-30,2.125
AMZN,2005-08-31,2.135
AMZN,2005-09-01,2.092
AMZN,2005-09-02,2.076
AMZN,2005-09-06,2.181
AMZN,2005-09-07,2.186
AMZN,2005-09-08,2.148
AMZN,2005-09-09,2.148
AMZN,2005-09-12,2.225
AMZN,2005-09-13,2.197
AMZN,2005-09-14,2.155
AMZN,2005-09-15,2.136
AMZN,2005-09-16,2.14
AMZN,2005-09-19,2.138
AMZN,2005-09-20,2.093
AMZN,2005-09-21,2.063
AMZN,2005-09-22,2.104
AMZN,2005-09-23,2.109
AMZN,2005-09-26,2.167
AMZN,2005-09-27,2.158
AMZN,2005-09-28,2.169
AMZN,2005-09-29,2.24
AMZN,2005-09-30,2.265
AMZN,2005-10-03,2.301
AMZN,2005-10-04,2.247
AMZN,2005-10-05,2.225
AMZN,2005-10-06,2.201
AMZN,2005-10-07,2.186
AMZN,2005-10-10,2.188
AMZN,2005-10-11,2.17
AMZN,2005-10-12,2.128
AMZN,2005-10-13,2.131
AMZN,2005-10-14,2.19
AMZN,2005-10-17,2.251
AMZN,2005-10-18,2.233
AMZN,2005-10-19,2.293
AMZN,2005-10-20,2.25
AMZN,2005-10-21,2.298
AMZN,2005-10-24,2.347
AMZN,2005-10-25,2.309
AMZN,2005-10-26,1.988
AMZN,2005-10-27,1.953
AMZN,2005-10-28,1.948
AMZN,2005-10-31,1.993
AMZN,2005-11-01,2.019
AMZN,2005-11-02,2.038
AMZN,2005-11-03,2.078
AMZN,2005-11-04,2.055
AMZN,2005-11-07,2.07
AMZN,2005-11-08,2.098
AMZN,2005-11-09,2.07
AMZN,2005-11-10,2.109
AMZN,2005-11-11,2.134
AMZN,2005-11-14,2.127
AMZN,2005-11-15,2.223
AMZN,2005-11-16,2.265
AMZN,2005-11-17,2.337
AMZN,2005-11-18,2.399
AMZN,2005-11-21,2.4
AMZN,2005-11-22,2.443
AMZN,2005-11-23,2.412
AMZN,2005-11-25,2.403
AMZN,2005-11-28,2.418
AMZN,2005-11-29,2.427
AMZN,2005-11-30,2.423
AMZN,2005-12-01,2.45
AMZN,2005-12-02,2.453
AMZN,2005-12-05,2.442
AMZN,2005-12-06,2.463
AMZN,2005-12-07,2.442
AMZN,2005-12-08,2.418
AMZN,2005-12-09,2.437
AMZN,2005-12-12,2.454
AMZN,2005-12-13,2.475
AMZN,2005-12-14,2.471
AMZN,2005-12-15,2.474
AMZN,2005-12-16,2.461
AMZN,2005-12-19,2.419
AMZN,2005-12-20,2.407
AMZN,2005-12-21,2.449
AMZN,2005-12-22,2.461
AMZN,2005-12-23,2.461
AMZN,2005-12-27,2.428
AMZN,2005-12-28,2.403
AMZN,2005-12-29,2.4
AMZN,2005-12-30,2.358
AMZN,2006-01-03,2.379
AMZN,2006-01-04,2.363
AMZN,2006-01-05,2.383
AMZN,2006-01-06,2.394
AMZN,2006-01-09,2.354
AMZN,2006-01-10,2.283
AMZN,2006-01-11,2.247
AMZN,2006-01-12,2.218
AMZN,2006-01-13,2.22
AMZN,2006-01-17,2.2
AMZN,2006-01-18,2.216
AMZN,2006-01-19,2.223
AMZN,2006-01-20,2.196
AMZN,2006-01-23,2.186
AMZN,2006-01-24,2.201
AMZN,2006-01-25,2.18
AMZN,2006-01-26,2.234
AMZN,2006-01-27,2.261
AMZN,2006-01-30,2.248
AMZN,2006-01-31,2.241
AMZN,2006-02-01,2.199
AMZN,2006-02-02,2.137
AMZN,2006-02-03,1.916
AMZN,2006-02-06,1.898
AMZN,2006-02-07,1.876
AMZN,2006-02-08,1.909
AMZN,2006-02-09,1.9
AMZN,2006-02-10,1.926
AMZN,2006-02-13,1.893
AMZN,2006-02-14,1.913
AMZN,2006-02-15,1.963
AMZN,2006-02-16,1.958
AMZN,2006-02-17,1.959
AMZN,2006-02-21,1.914
AMZN,2006-02-22,1.936
AMZN,2006-02-23,1.895
AMZN,2006-02-24,1.918
AMZN,2006-02-27,1.9
AMZN,2006-02-28,1.872
AMZN,2006-03-01,1.856
AMZN,2006-03-02,1.844
AMZN,2006-03-03,1.861
AMZN,2006-03-06,1.843
AMZN,2006-03-07,1.847
AMZN,2006-03-08,1.841
AMZN,2006-03-09,1.806
AMZN,2006-03-10,1.811
AMZN,2006-03-13,1.81
AMZN,2006-03-14,1.846
AMZN,2006-03-15,1.845
AMZN,2006-03-16,1.839
AMZN,2006-03-17,1.8
AMZN,2006-03-20,1.812
AMZN,2006-03-21,1.796
AMZN,2006-03-22,1.8
AMZN,2006-03-23,1.784
AMZN,2006-03-24,1.773
AMZN,2006-03-27,1.763
AMZN,2006-03-28,1.785
AMZN,2006-03-29,1.816
AMZN,2006-03-30,1.834
AMZN,2006-03-31,1.827
AMZN,2006-04-03,1.807
AMZN,2006-04-04,1.839
AMZN,2006-04-05,1.867
AMZN,2006-04-06,1.926
AMZN,2006-04-07,1.855
AMZN,2006-04-10,1.831
AMZN,2006-04-11,1.803
AMZN,2006-04-12,1.807
AMZN,2006-04-13,1.831
AMZN,2006-04-17,1.764
AMZN,2006-04-18,1.814
AMZN,2006-04-19,1.845
AMZN,2006-04-20,1.817
AMZN,2006-04-21,1.802
AMZN,2006-04-24,1.789
AMZN,2006-04-25,1.777
AMZN,2006-04-26,1.789
AMZN,2006-04-27,1.787
AMZN,2006-04-28,1.761
AMZN,2006-05-01,1.73
AMZN,2006-05-02,1.719
AMZN,2006-05-03,1.698
AMZN,2006-05-04,1.724
AMZN,2006-05-05,1.752
AMZN,2006-05-08,1.735
AMZN,2006-05-09,1.742
AMZN,2006-05-10,1.708
AMZN,2006-05-11,1.677
AMZN,2006-05-12,1.636
AMZN,2006-05-15,1.639
AMZN,2006-05-16,1.638
AMZN,2006-05-17,1.581
AMZN,2006-05-18,1.631
AMZN,2006-05-19,1.697
AMZN,2006-05-22,1.741
AMZN,2006-05-23,1.688
AMZN,2006-05-24,1.759
AMZN,2006-05-25,1.782
AMZN,2006-05-26,1.804
AMZN,2006-05-30,1.732
AMZN,2006-05-31,1.731
AMZN,2006-06-01,1.754
AMZN,2006-06-02,1.738
AMZN,2006-06-05,1.675
AMZN,2006-06-06,1.67
AMZN,2006-06-07,1.689
AMZN,2006-06-08,1.677
AMZN,2006-06-09,1.689
AMZN,2006-06-12,1.68
AMZN,2006-06-13,1.674
AMZN,2006-06-14,1.684
AMZN,2006-06-15,1.748
AMZN,2006-06-16,1.755
AMZN,2006-06-19,1.754
AMZN,2006-06-20,1.774
AMZN,2006-06-21,1.833
AMZN,2006-06-22,1.818
AMZN,2006-06-23,1.828
AMZN,2006-06-26,1.839
AMZN,2006-06-27,1.824
AMZN,2006-06-28,1.835
AMZN,2006-06-29,1.926
AMZN,2006-06-30,1.934
AMZN,2006-07-03,1.93
AMZN,2006-07-05,1.856
AMZN,2006-07-06,1.84
AMZN,2006-07-07,1.805
AMZN,2006-07-10,1.789
AMZN,2006-07-11,1.783
AMZN,2006-07-12,1.732
AMZN,2006-07-13,1.687
AMZN,2006-07-14,1.646
AMZN,2006-07-17,1.684
AMZN,2006-07-18,1.675
AMZN,2006-07-19,1.724
AMZN,2006-07-20,1.709
AMZN,2006-07-21,1.66
AMZN,2006-07-24,1.716
AMZN,2006-07-25,1.68
AMZN,2006-07-26,1.313
AMZN,2006-07-27,1.328
AMZN,2006-07-28,1.359
AMZN,2006-07-31,1.345
AMZN,2006-08-01,1.316
AMZN,2006-08-02,1.305
AMZN,2006-08-03,1.335
AMZN,2006-08-04,1.365
AMZN,2006-08-07,1.339
AMZN,2006-08-08,1.318
AMZN,2006-08-09,1.311
AMZN,2006-08-10,1.325
AMZN,2006-08-11,1.304
AMZN,2006-08-14,1.327
AMZN,2006-08-15,1.389
AMZN,2006-08-16,1.398
AMZN,2006-08-17,1.455
AMZN,2006-08-18,1.456
AMZN,2006-08-21,1.406
AMZN,2006-08-22,1.419
AMZN,2006-08-23,1.407
AMZN,2006-08-24,1.398
AMZN,2006-08-25,1.402
AMZN,2006-08-28,1.446
AMZN,2006-08-29,1.476
AMZN,2006-08-30,1.534
AMZN,2006-08-31,1.541
AMZN,2006-09-01,1.588
AMZN,2006-09-05,1.612
AMZN,2006-09-06,1.54
AMZN,2006-09-07,1.487
AMZN,2006-09-08,1.526
AMZN,2006-09-11,1.539
AMZN,2006-09-12,1.586
AMZN,2006-09-13,1.584
AMZN,2006-09-14,1.583
AMZN,2006-09-15,1.626
AMZN,2006-09-18,1.604
AMZN,2006-09-19,1.579
AMZN,2006-09-20,1.606
AMZN,2006-09-21,1.511
AMZN,2006-09-22,1.542
AMZN,2006-09-25,1.59
AMZN,2006-09-26,1.625
AMZN,2006-09-27,1.616
AMZN,2006-09-28,1.592
AMZN,2006-09-29,1.606
AMZN,2006-10-02,1.544
AMZN,2006-10-03,1.585
AMZN,2006-10-04,1.638
AMZN,2006-10-05,1.666
AMZN,2006-10-06,1.63
AMZN,2006-10-09,1.669
AMZN,2006-10-10,1.631
AMZN,2006-10-11,1.645
AMZN,2006-10-12,1.677
AMZN,2006-10-13,1.666
AMZN,2006-10-16,1.63
AMZN,2006-10-17,1.624
AMZN,2006-10-18,1.616
AMZN,2006-10-19,1.627
AMZN,2006-10-20,1.629
AMZN,2006-10-23,1.644
AMZN,2006-10-24,1.682
AMZN,2006-10-25,1.884
AMZN,2006-10-26,1.915
AMZN,2006-10-27,1.912
AMZN,2006-10-30,1.908
AMZN,2006-10-31,1.905
AMZN,2006-11-01,1.878
AMZN,2006-11-02,1.873
AMZN,2006-11-03,1.873
AMZN,2006-11-06,1.911
AMZN,2006-11-07,1.939
AMZN,2006-11-08,1.974
AMZN,2006-11-09,1.942
AMZN,2006-11-10,1.963
AMZN,2006-11-13,2
AMZN,2006-11-14,2.076
AMZN,2006-11-15,2.13
AMZN,2006-11-16,2.142
AMZN,2006-11-17,2.128
AMZN,2006-11-20,2.122
AMZN,2006-11-21,2.127
AMZN,2006-11-22,2.148
AMZN,2006-11-24,2.121
AMZN,2006-11-27,2.043
AMZN,2006-11-28,2.046
AMZN,2006-11-29,2.032
AMZN,2006-11-30,2.017
AMZN,2006-12-01,1.971
AMZN,2006-12-04,1.955
AMZN,2006-12-05,1.949
